trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
203,False,"{'a': 0.7, 'e': 0.13000034453500542}",25,18,1.0511130988844186,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.7, 'e': 0.12870034108965536}",20,11,17.46276460191427,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.7, 'e': 0.12741333767875881}",20,7,-31.132178207474517,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
206,False,"{'a': 0.7, 'e': 0.12613920430197123}",25,1,-22.746847860127094,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 1}",1
207,False,"{'a': 0.7, 'e': 0.12487781225895152}",20,12,15.070634315796662,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.7, 'e': 0.123629034136362}",25,20,7.30775939179808,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.7, 'e': 0.12239274379499838}",25,13,22.470534287599996,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.7, 'e': 0.1211688163570484}",25,3,22.804875574218347,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.7, 'e': 0.11995712819347792}",20,0,15.650534916760197,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
212,False,"{'a': 0.7, 'e': 0.11875755691154315}",25,17,18.212451423505545,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.7, 'e': 0.11756998134242772}",30,20,6.908763989843968,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.7, 'e': 0.11639428152900344}",20,9,16.940775606060345,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.7, 'e': 0.11523033871371341}",30,13,10.887011962777681,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
216,False,"{'a': 0.7, 'e': 0.11407803532657627}",20,10,22.356274896514314,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.7, 'e': 0.11293725497331052}",20,16,8.631942772807726,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.7, 'e': 0.1118078824235774}",20,7,12.712446075257454,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
219,False,"{'a': 0.7, 'e': 0.11068980359934164}",25,6,11.43751120555022,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
220,False,"{'a': 0.7, 'e': 0.10958290556334822}",20,0,27.722970215193076,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
221,False,"{'a': 0.7, 'e': 0.10848707650771475}",20,0,9.58811213011078,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
222,False,"{'a': 0.7, 'e': 0.1074022057426376}",30,22,12.845658104132715,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.7, 'e': 0.10632818368521123}",20,6,0.9269958868938475,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
224,False,"{'a': 0.7, 'e': 0.10526490184835911}",25,1,23.4055320914146,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.7, 'e': 0.10421225282987552}",20,0,6.671336528799358,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
226,False,"{'a': 0.7, 'e': 0.10317013030157676}",30,18,20.356461574518562,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.7, 'e': 0.10213842899856099}",20,12,5.092632523690352,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
228,False,"{'a': 0.7, 'e': 0.10111704470857538}",30,5,23.138664540479592,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.7, 'e': 0.10010587426148963}",25,17,17.743820986342236,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.7, 'e': 0.09910481551887473}",35,26,16.698768015869707,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,7,0.1459134308477017,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,7,36.6213818115174,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,21,17.23879773358542,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,16,7.9522148766155185,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,9,20.641694771361287,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,0,29.61372589640865,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",30,9,41.93950469351335,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,11,18.388112235336195,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,3,29.420569950427886,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,8,21.634335646782368,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
